course_title,tags
4 Week Rhythm Mastery,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', '4', 'Week', 'Rhythm', 'Mastery']"
Tune that Sour Note on Your Piano,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Tune', 'that', 'Sour', 'Note', 'on', 'Your', 'Piano']"
Learn Vikings Soundtracks on the Piano by Ear,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'Vikings', 'Soundtracks', 'on', 'the', 'Piano', 'by', 'Ear']"
Learn to Play Piano Like a Pro - Easy Piano Course 1,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'to', 'Play', 'Piano', 'Like', 'a', 'Pro', '-', 'Easy', 'Piano', 'Course', '1']"
ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'ABRSM', 'Grade', 'III', 'Piano', 'Class', '-', 'Handel', 'Sonatina', 'in', 'G', '2017-2018']"
Instant Harmonica - play 12 bar blues Big Walter style now!,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '-', 'play', '12', 'bar', 'blues', 'Big', 'Walter', 'style', 'now!']"
Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'Fingerpicking', 'Blues', 'Guitar', 'Lessons', '-', 'Bottleneck', 'Guitar']"
Spice up your playing with some easy Flamenco techniques! ,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'Spice', 'up', 'your', 'playing', 'with', 'some', 'easy', 'Flamenco', 'techniques!', '']"
Beginners Guide to Playing Guitar - Step-by-step System,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationLow', 'MusicalInstruments', 'Beginners', 'Guide', 'to', 'Playing', 'Guitar', '-', 'Step-by-step', 'System']"
Guitar Kick Start,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Guitar', 'Kick', 'Start']"
Instant Harmonica – play Beethoven’s Ode to Joy right now!,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '–', 'play', 'Beethoven’s', 'Ode', 'to', 'Joy', 'right', 'now!']"
Funk Rhythm Guitar Techniques,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Funk', 'Rhythm', 'Guitar', 'Techniques']"
Flamenco Guitar,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Flamenco', 'Guitar']"
Learn to play the Bouzouki - Greek Bouzouki Lessons,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'to', 'play', 'the', 'Bouzouki', '-', 'Greek', 'Bouzouki', 'Lessons']"
Guitar Looper Basic Training,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Guitar', 'Looper', 'Basic', 'Training']"
Piano With Willie: Jazz Kids - Vol 1,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Piano', 'With', 'Willie:', 'Jazz', 'Kids', '-', 'Vol', '1']"
Instant Harmonica - play the Drunken Sailor sea shanty now! ,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '-', 'play', 'the', 'Drunken', 'Sailor', 'sea', 'shanty', 'now!', '']"
Learn to Play Sweet Child of Mine,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'to', 'Play', 'Sweet', 'Child', 'of', 'Mine']"
Bluegrass Guitar Essentials: Webisodes 1 & 2,"['FreeCourse', '', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'Bluegrass', 'Guitar', 'Essentials:', 'Webisodes', '1', '&', '2']"
Learn Monster GODJ,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'Monster', 'GODJ']"
What you can learn before Piano Lessons,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'What', 'you', 'can', 'learn', 'before', 'Piano', 'Lessons']"
Learn to Play Tabla - The Indian drums,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'to', 'Play', 'Tabla', '-', 'The', 'Indian', 'drums']"
Gitarre spielen wie die Profis,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Gitarre', 'spielen', 'wie', 'die', 'Profis']"
Curso de piano 101 - Tocando partituras y acordes -,"['PaidCourse', 'PriceHigh', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Curso', 'de', 'piano', '101', '-', 'Tocando', 'partituras', 'y', 'acordes', '-']"
Sintetizadores e Síntese Subtrativa,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Sintetizadores', 'e', 'Síntese', 'Subtrativa']"
Spielend Klavier lernen mit Freude und Erfolg,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Spielend', 'Klavier', 'lernen', 'mit', 'Freude', 'und', 'Erfolg']"
Curso de ejercicios técnicos al piano Vol.2,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Curso', 'de', 'ejercicios', 'técnicos', 'al', 'piano', 'Vol.2']"
Curso de ejercicios técnicos al piano Vol.1,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Curso', 'de', 'ejercicios', 'técnicos', 'al', 'piano', 'Vol.1']"
Aprende escalas y arpegios Vol.2 : Modo menor,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'escalas', 'y', 'arpegios', 'Vol.2', ':', 'Modo', 'menor']"
Instant Harmonica - play Blowing in the Wind + Popeye theme!,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '-', 'play', 'Blowing', 'in', 'the', 'Wind', '+', 'Popeye', 'theme!']"
Instant Harmonica - play jazzy Autumn Leaves now (part one),"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '-', 'play', 'jazzy', 'Autumn', 'Leaves', 'now', '(part', 'one)']"
Trumpet Lessons For Beginners,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Trumpet', 'Lessons', 'For', 'Beginners']"
Guitar - Rock - Beginner/Intermediate with Marc Seal,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Guitar', '-', 'Rock', '-', 'Beginner/Intermediate', 'with', 'Marc', 'Seal']"
Learn to play in the Key of G on any Bluegrass Instrument,"['FreeCourse', '', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'to', 'play', 'in', 'the', 'Key', 'of', 'G', 'on', 'any', 'Bluegrass', 'Instrument']"
Beginner Guitar Method,"['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Beginner', 'Guitar', 'Method']"
How to Play Dan Fogelberg Songs on Guitar,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'How', 'to', 'Play', 'Dan', 'Fogelberg', 'Songs', 'on', 'Guitar']"
Jews Harp - Advanced course,"['PaidCourse', 'PriceVeryLow', 'ExpertLevel', 'DurationVeryLow', 'MusicalInstruments', 'Jews', 'Harp', '-', 'Advanced', 'course']"
Instant Harmonica - play jazzy Autumn Leaves now (part two),"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '-', 'play', 'jazzy', 'Autumn', 'Leaves', 'now', '(part', 'two)']"
Jazz Guitar Reharmonization for Autumn Leaves,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Jazz', 'Guitar', 'Reharmonization', 'for', 'Autumn', 'Leaves']"
Tenor Saxophone Lessons For Beginners,"['PaidCourse', 'PriceLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Tenor', 'Saxophone', 'Lessons', 'For', 'Beginners']"
Mike G's Beginner Drum Course: Part 2,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Mike', ""G's"", 'Beginner', 'Drum', 'Course:', 'Part', '2']"
Instant Harmonica - play Summertime + Drunken Sailor now!,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '-', 'play', 'Summertime', '+', 'Drunken', 'Sailor', 'now!']"
Add Slide To Your Guitar Playing,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Add', 'Slide', 'To', 'Your', 'Guitar', 'Playing']"
Piano With Willie: Piano Chords Vol. 2,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'Piano', 'With', 'Willie:', 'Piano', 'Chords', 'Vol.', '2']"
Drum Lessons For Beginners,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Drum', 'Lessons', 'For', 'Beginners']"
Classical Guitar Finger-Picking: Right Hand Arpeggios,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Classical', 'Guitar', 'Finger-Picking:', 'Right', 'Hand', 'Arpeggios']"
"Rapidly Learn & Master Acoustic Guitar, Classic Fingerstyle","['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Rapidly', 'Learn', '&', 'Master', 'Acoustic', 'Guitar,', 'Classic', 'Fingerstyle']"
Play tunes on harmonica and learn how to bend some notes,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Play', 'tunes', 'on', 'harmonica', 'and', 'learn', 'how', 'to', 'bend', 'some', 'notes']"
Instant Harmonica - play Yesterday + Scarborough Fair today!,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '-', 'play', 'Yesterday', '+', 'Scarborough', 'Fair', 'today!']"
Violin lessons for beginners,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Violin', 'lessons', 'for', 'beginners']"
Old-Time Banjo for the Absolute Beginner,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Old-Time', 'Banjo', 'for', 'the', 'Absolute', 'Beginner']"
"Learn Guitar The Easy Way, It's Faster","['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'Guitar', 'The', 'Easy', 'Way,', ""It's"", 'Faster']"
Learn Oud 2,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'Oud', '2']"
The Essentials of Acoustic Guitar Strumming Patterns,"['FreeCourse', '', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'The', 'Essentials', 'of', 'Acoustic', 'Guitar', 'Strumming', 'Patterns']"
Acoustic Guitar After The Basics,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'Acoustic', 'Guitar', 'After', 'The', 'Basics']"
Bossa Nova - Guitar for Beginners,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Bossa', 'Nova', '-', 'Guitar', 'for', 'Beginners']"
Piano With Willie: Piano Chords Vol. 1,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Piano', 'With', 'Willie:', 'Piano', 'Chords', 'Vol.', '1']"
Instant Harmonica - play Summertime in 8 fun & easy lessons,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Instant', 'Harmonica', '-', 'play', 'Summertime', 'in', '8', 'fun', '&', 'easy', 'lessons']"
Learn to Play the Tuba: Beginner to Pro in Under Five Hours!,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'to', 'Play', 'the', 'Tuba:', 'Beginner', 'to', 'Pro', 'in', 'Under', 'Five', 'Hours!']"
Play Autumn Leaves' falling notes on piano with no reading!,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'MusicalInstruments', 'Play', 'Autumn', ""Leaves'"", 'falling', 'notes', 'on', 'piano', 'with', 'no', 'reading!']"
Learn Basics of South Indian Carnatic Flute - Level 2,"['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Learn', 'Basics', 'of', 'South', 'Indian', 'Carnatic', 'Flute', '-', 'Level', '2']"
A Year's Worth of Piano Lessons in One Weekend,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'A', ""Year's"", 'Worth', 'of', 'Piano', 'Lessons', 'in', 'One', 'Weekend']"
Bones of the Blues - learn 4 cool tunes to expert level now!,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Bones', 'of', 'the', 'Blues', '-', 'learn', '4', 'cool', 'tunes', 'to', 'expert', 'level', 'now!']"
GUITAR #1: Beginner Basics and Beyond,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'GUITAR', '#1:', 'Beginner', 'Basics', 'and', 'Beyond']"
Pure Modal Magic: The Complete Guitar Modes Solution,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Pure', 'Modal', 'Magic:', 'The', 'Complete', 'Guitar', 'Modes', 'Solution']"
Aprende diferentes ritmos con la guitarra rítmica,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'diferentes', 'ritmos', 'con', 'la', 'guitarra', 'rítmica']"
Aprender a tocar la batería sin salir de casa,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprender', 'a', 'tocar', 'la', 'batería', 'sin', 'salir', 'de', 'casa']"
Aprende a tocar el bajo eléctrico ,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'a', 'tocar', 'el', 'bajo', 'eléctrico', '']"
Aprende todos los secretos de la salsa para piano,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'todos', 'los', 'secretos', 'de', 'la', 'salsa', 'para', 'piano']"
Aprende a tocar ritmos latinos en el teclado,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'a', 'tocar', 'ritmos', 'latinos', 'en', 'el', 'teclado']"
Ukulele lernen für Papas mit Aram sam sam,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Ukulele', 'lernen', 'für', 'Papas', 'mit', 'Aram', 'sam', 'sam']"
Aprende a tocar la trompeta,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'a', 'tocar', 'la', 'trompeta']"
Curso de guitarra para principiantes.,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'Curso', 'de', 'guitarra', 'para', 'principiantes.']"
Aprende a tocar Jazz y Ritmos Latinos en la guitarra,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'a', 'tocar', 'Jazz', 'y', 'Ritmos', 'Latinos', 'en', 'la', 'guitarra']"
こどもギターレッスン　リトルギタリストⅢ（完結編）,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'MusicalInstruments', 'こどもギターレッスン\u3000リトルギタリストⅢ（完結編）']"
Aprende a tocar la flauta dulce de forma sencilla y gradual,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'a', 'tocar', 'la', 'flauta', 'dulce', 'de', 'forma', 'sencilla', 'y', 'gradual']"
"Aprende a tocar jazz, salsa y blues en el piano","['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'MusicalInstruments', 'Aprende', 'a', 'tocar', 'jazz,', 'salsa', 'y', 'blues', 'en', 'el', 'piano']"
Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'Learn', 'Web', 'Designing', '&', 'HTML5/CSS3', 'Essentials', 'in', '4-Hours']"
Learning Dynamic Website Design - PHP MySQL and JavaScript,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationLow', 'WebDevelopment', 'Learning', 'Dynamic', 'Website', 'Design', '-', 'PHP', 'MySQL', 'and', 'JavaScript']"
ChatBots: Messenger ChatBot with API.AI and Node.JS,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'ChatBots:', 'Messenger', 'ChatBot', 'with', 'API.AI', 'and', 'Node.JS']"
Projects in HTML5,"['PaidCourse', 'PriceLow', 'IntermediateLevel', 'DurationLow', 'WebDevelopment', 'Projects', 'in', 'HTML5']"
Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'WebDevelopment', 'Programming', 'Foundations:', 'HTML5', '+', 'CSS3', 'for', 'Entrepreneurs', '2015']"
How To Make A Wordpress Website 2017 | Divi Theme Tutorial,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'WebDevelopment', 'How', 'To', 'Make', 'A', 'Wordpress', 'Website', '2017', '|', 'Divi', 'Theme', 'Tutorial']"
Build Your Own Backend REST API using Django REST Framework,"['PaidCourse', 'PriceVeryLow', 'IntermediateLevel', 'DurationVeryLow', 'WebDevelopment', 'Build', 'Your', 'Own', 'Backend', 'REST', 'API', 'using', 'Django', 'REST', 'Framework']"
Angular and Firebase - Build a Web App with Typescript,"['PaidCourse', 'PriceHigh', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'Angular', 'and', 'Firebase', '-', 'Build', 'a', 'Web', 'App', 'with', 'Typescript']"
Web Development Masterclass - Complete Certificate Course,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationLow', 'WebDevelopment', 'Web', 'Development', 'Masterclass', '-', 'Complete', 'Certificate', 'Course']"
Spring Boot Tutorial For Beginners,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'WebDevelopment', 'Spring', 'Boot', 'Tutorial', 'For', 'Beginners']"
The Complete Bootstrap Masterclass Course - Build 4 Projects,"['PaidCourse', 'PriceVeryHigh', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'The', 'Complete', 'Bootstrap', 'Masterclass', 'Course', '-', 'Build', '4', 'Projects']"
Scaling Docker on AWS,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'Scaling', 'Docker', 'on', 'AWS']"
Learn JavaScript for beginners,"['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'WebDevelopment', 'Learn', 'JavaScript', 'for', 'beginners']"
HTML Tutorial: HTML & CSS for Beginners,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'HTML', 'Tutorial:', 'HTML', '&', 'CSS', 'for', 'Beginners']"
Learn by Doing: Vue JS 2.0 the Right Way,"['PaidCourse', 'PriceLow', 'IntermediateLevel', 'DurationVeryLow', 'WebDevelopment', 'Learn', 'by', 'Doing:', 'Vue', 'JS', '2.0', 'the', 'Right', 'Way']"
Learn Complete Web Development From Scratch,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationLow', 'WebDevelopment', 'Learn', 'Complete', 'Web', 'Development', 'From', 'Scratch']"
Introduction to Web Development: HTML,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'WebDevelopment', 'Introduction', 'to', 'Web', 'Development:', 'HTML']"
Web Site for Beginners - Learn Web Building like knitting,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'WebDevelopment', 'Web', 'Site', 'for', 'Beginners', '-', 'Learn', 'Web', 'Building', 'like', 'knitting']"
How To Make A Wordpress Website 2017 - Divi Theme Tutorial,"['PaidCourse', 'PriceVeryLow', 'BeginnerLevel', 'DurationVeryLow', 'WebDevelopment', 'How', 'To', 'Make', 'A', 'Wordpress', 'Website', '2017', '-', 'Divi', 'Theme', 'Tutorial']"
Web Programming with Python,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'Web', 'Programming', 'with', 'Python']"
PHP Login and Registration System - Email Confirm Activation,"['PaidCourse', 'PriceLow', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'PHP', 'Login', 'and', 'Registration', 'System', '-', 'Email', 'Confirm', 'Activation']"
PSD to Responsive HTML5: Beginner to Advanced,"['PaidCourse', 'PriceVeryLow', 'AllLevels', 'DurationVeryLow', 'WebDevelopment', 'PSD', 'to', 'Responsive', 'HTML5:', 'Beginner', 'to', 'Advanced']"
Ultimate Web Developer Course Build 10 Websites from Scratch,"['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationMedium', 'WebDevelopment', 'Ultimate', 'Web', 'Developer', 'Course', 'Build', '10', 'Websites', 'from', 'Scratch']"
Rapid Website Design with Bootstrap,"['PaidCourse', 'PriceVeryHigh', 'BeginnerLevel', 'DurationVeryLow', 'WebDevelopment', 'Rapid', 'Website', 'Design', 'with', 'Bootstrap']"
Build Enterprise Applications with Angular 2 (and Angular 4),"['PaidCourse', 'PriceVeryHigh', 'IntermediateLevel', 'DurationVeryLow', 'WebDevelopment', 'Build', 'Enterprise', 'Applications', 'with', 'Angular', '2', '(and', 'Angular', '4)']"
